C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_069.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_069.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_069.jpg,0,0,0,1.201119E-05
C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_137.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_137.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_137.jpg,0,0,0,4.235498E-06
C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_207.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_207.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_207.jpg,0,0,0,2.340518E-06
C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_280.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_280.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_280.jpg,0,0.1904142,0,0.1011921
C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_356.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_356.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_356.jpg,0,0.3856566,0,0.3305635
C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_429.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_429.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_429.jpg,0,0.6326562,0,0.8493357
C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_497.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_497.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_497.jpg,-0.05,0.8146338,0,1.346636
C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_566.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_566.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_566.jpg,-0.25,1,0,2.238846
C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_637.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_637.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_637.jpg,-0.4,1,0,2.924934
C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_709.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_709.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_709.jpg,-0.6000001,1,0,3.842067
C:\Users\Panaligan\Desktop\logs\IMG\center_2022_04_11_17_35_13_781.jpg,C:\Users\Panaligan\Desktop\logs\IMG\left_2022_04_11_17_35_13_781.jpg,C:\Users\Panaligan\Desktop\logs\IMG\right_2022_04_11_17_35_13_781.jpg,0,1,0,4.714755
